_city,_country,_id,_neighborhood,_state,_user,invoiceType
594a7a32c7b3892e6253c746,5af46550a75edfe10769a1de,68cf88b64df1edb2d362a1cb,6513eb2d4c1b2d3f8f45cd1e,5970c856c8f315059540a2bf,68cf8874ff54fba43169ee93,individual
594a6fbea59a682d75e95963,5af46550a75edfe10769a1de,68cf88e44df1edb2d362a1d1,6513e67a4c1b2d3f8f454a84,5970a6b4b6deb9031b7ab3fe,68cf88a6b9b2783e81798c8b,individual
594a6c040347602d2acc1596,5af46550a75edfe10769a1de,68cf893f4df1edb2d362a1d6,6513e4a44c1b2d3f8f451778,59709ef61a4337014c7b392e,68cf88e0ff54fba43169ee94,individual
594a6da6a59a682d75e958f0,5af46550a75edfe10769a1de,68cf8f40b9b2783e81798ca5,6513de6a4c1b2d3f8f4470de,59707cbac543e577fcfd6018,68cf8ca64df1edb2d362a1e2,individual
594a6be50347602d2acc158e,5af46550a75edfe10769a1de,68cf9464ff54fba43169eed0,6513ddd84c1b2d3f8f446106,59707b93c543e577fcfd6017,68cf9417b9b2783e81798cc6,individual
594a65d3353f242c0559fa17,5af46550a75edfe10769a1de,68cf97a24df1edb2d362a209,6513dc4c4c1b2d3f8f443784,597074d2c543e577fcfd6011,68cf947f4df1edb2d362a1f4,individual
594a6bfe0347602d2acc1594,5af46550a75edfe10769a1de,68cf957cb9b2783e81798cd9,6513e49e4c1b2d3f8f4516c6,59709ef61a4337014c7b392e,68cf9510b9b2783e81798cd4,individual
594a7057a59a682d75e95992,5af46550a75edfe10769a1de,68cf9822b9b2783e81798ce2,6513e6a14c1b2d3f8f454e98,5970a6b4b6deb9031b7ab3fe,68cf976bb9b2783e81798cde,individual
594a7a4fc7b3892e6253c74c,5af46550a75edfe10769a1de,68cf97d1b9b2783e81798ce0,6513eb504c1b2d3f8f45d0e4,5970c856c8f315059540a2bf,68cf97974df1edb2d362a208,individual
5985ec057f448a1403b05e7e,5af46550a75edfe10769a1de,68cf990cff54fba43169eee2,6513e3fb4c1b2d3f8f45054c,59709b7ab343a27ebe93a294,68cf986cff54fba43169eedd,individual
594a7008a59a682d75e9597f,5af46550a75edfe10769a1de,68cf999aff54fba43169eee5,6513e68a4c1b2d3f8f454c3a,5970a6b4b6deb9031b7ab3fe,68cf995c4df1edb2d362a220,individual
594a7aaec7b3892e6253c763,5af46550a75edfe10769a1de,68cf9a854df1edb2d362a22f,6513ead54c1b2d3f8f45c38a,5970c6ccc8f315059540a2bd,68cf9a0aff54fba43169eee6,individual
594a7082a59a682d75e959a2,5af46550a75edfe10769a1de,68cf9a7dff54fba43169eef7,6513e6b24c1b2d3f8f455052,5970a6b4b6deb9031b7ab3fe,68cf9a0db9b2783e81798cf0,individual
594a71a5a59a682d75e959c3,5af46550a75edfe10769a1de,68cf9acab9b2783e81798cf7,6513e07e4c1b2d3f8f44a5dc,59708dc60f92b778ed04d653,68cf9a64b9b2783e81798cf4,individual
594a6646353f242c0559fa23,5af46550a75edfe10769a1de,68cf9ab5ff54fba43169eef8,6513dc864c1b2d3f8f443cc2,597074d2c543e577fcfd6011,68cf9a70ff54fba43169eef5,individual
594a6fcba59a682d75e95967,5af46550a75edfe10769a1de,68cf9bcbb9b2783e81798cfb,6513e67c4c1b2d3f8f454abc,5970a6b4b6deb9031b7ab3fe,68cf9aa0b9b2783e81798cf6,individual
594a7077a59a682d75e9599c,5af46550a75edfe10769a1de,68cf9d64b9b2783e81798d15,6513e6ac4c1b2d3f8f454faa,5970a6b4b6deb9031b7ab3fe,68cf9ce7ff54fba43169ef17,individual
594a708ba59a682d75e959a7,5af46550a75edfe10769a1de,68cf9dad4df1edb2d362a23e,6513e6b64c1b2d3f8f4550b4,5970a6b4b6deb9031b7ab3fe,68cf9d01ff54fba43169ef18,individual
594a7399a59a682d75e95a50,5af46550a75edfe10769a1de,68cfa25c4df1edb2d362a271,6513efa14c1b2d3f8f464b00,5971fea19280ac14c2ce8ff9,68cfa1e7b9b2783e81798d3c,individual
594a7a4fc7b3892e6253c74c,5af46550a75edfe10769a1de,68cfa382ff54fba43169ef79,6513eb504c1b2d3f8f45d0e4,5970c856c8f315059540a2bf,68cfa298ff54fba43169ef5d,individual
5985ed627f448a1403b05e9e,5af46550a75edfe10769a1de,68cfa33d4df1edb2d362a28b,6513e7684c1b2d3f8f456464,5970ab11b32b480380e94be4,68cfa29db9b2783e81798d42,individual
5985ec7c7f448a1403b05e89,5af46550a75edfe10769a1de,68cfa395ff54fba43169ef7d,6513ebbc4c1b2d3f8f45dcfa,5971dd3346337f0bfb9b5b6f,68cfa3294df1edb2d362a289,individual
594a7053a59a682d75e95991,5af46550a75edfe10769a1de,68cfa38eb9b2783e81798d60,6513e6a04c1b2d3f8f454e7a,5970a6b4b6deb9031b7ab3fe,68cfa34ab9b2783e81798d5a,individual
594a6be50347602d2acc158e,5af46550a75edfe10769a1de,68cfa3aeb9b2783e81798d65,6513dddc4c1b2d3f8f446190,59707b93c543e577fcfd6017,68cfa362ff54fba43169ef73,individual
594a6fa2a59a682d75e95959,5af46550a75edfe10769a1de,68cfa4e04df1edb2d362a2ba,6513e6754c1b2d3f8f4549fa,5970a6b4b6deb9031b7ab3fe,68cfa487ff54fba43169ef97,individual
594a6e76a59a682d75e9591a,5af46550a75edfe10769a1de,68cfa543b9b2783e81798d91,6513e6224c1b2d3f8f454148,5970a2a99cffad0202dd176f,68cfa4e5ff54fba43169ef9d,individual
594a708ba59a682d75e959a7,5af46550a75edfe10769a1de,68cfa553b9b2783e81798d92,6513e6b74c1b2d3f8f4550da,5970a6b4b6deb9031b7ab3fe,68cfa501b9b2783e81798d86,individual
594a704da59a682d75e9598f,5af46550a75edfe10769a1de,68cfa6514df1edb2d362a2dd,6513e69e4c1b2d3f8f454e5a,5970a6b4b6deb9031b7ab3fe,68cfa529b9b2783e81798d8c,individual
594a6bea0347602d2acc158f,5af46550a75edfe10769a1de,68cfa5cf4df1edb2d362a2cd,6513e4954c1b2d3f8f4515aa,59709ef61a4337014c7b392e,68cfa5334df1edb2d362a2c2,individual
594a720ca59a682d75e959de,5af46550a75edfe10769a1de,68cfa60f4df1edb2d362a2d8,6513e6d94c1b2d3f8f45547c,5970a8887501e5035df33489,68cfa57bff54fba43169efa6,individual
594a7060a59a682d75e95995,5af46550a75edfe10769a1de,68cfae01b9b2783e81798e63,6513e6a74c1b2d3f8f454f34,5970a6b4b6deb9031b7ab3fe,68cfa5fdb9b2783e81798da0,individual
5985ec667f448a1403b05e87,5af46550a75edfe10769a1de,68cfaa13b9b2783e81798df9,6513ea3a4c1b2d3f8f45b2c8,5970c50cc8f315059540a2bb,68cfa7a2b9b2783e81798de3,individual
594a6ecda59a682d75e95931,5af46550a75edfe10769a1de,68cfac864df1edb2d362a32e,6513df1d4c1b2d3f8f448352,59707e3bc543e577fcfd601b,68cfa7ff4df1edb2d362a2f2,individual
594a7034a59a682d75e9598a,5af46550a75edfe10769a1de,68cfa8e74df1edb2d362a2f7,6513e6994c1b2d3f8f454de2,5970a6b4b6deb9031b7ab3fe,68cfa83db9b2783e81798deb,individual
594a6fe9a59a682d75e95973,5af46550a75edfe10769a1de,68cfa8dfb9b2783e81798dee,6513e6814c1b2d3f8f454b4e,5970a6b4b6deb9031b7ab3fe,68cfa8a5b9b2783e81798ded,individual
594a705ca59a682d75e95994,5af46550a75edfe10769a1de,68cfa918b9b2783e81798df0,6513e6a34c1b2d3f8f454ed6,5970a6b4b6deb9031b7ab3fe,68cfa8c2ff54fba43169efd7,individual
594a6be50347602d2acc158e,5af46550a75edfe10769a1de,68d412a034c8fa07b9a56042,6513ddd94c1b2d3f8f446130,59707b93c543e577fcfd6017,68cfa930ff54fba43169efd9,individual
594a6be50347602d2acc158e,5af46550a75edfe10769a1de,68cfaa77ff54fba43169efee,6513ddda4c1b2d3f8f44615e,59707b93c543e577fcfd6017,68cfaa39ff54fba43169efec,individual
594a7399a59a682d75e95a50,5af46550a75edfe10769a1de,68cfab0ab9b2783e81798e0b,6513efa44c1b2d3f8f464b7e,5971fea19280ac14c2ce8ff9,68cfaae3ff54fba43169eff2,individual
594a6627353f242c0559fa1f,5af46550a75edfe10769a1de,68cfac8d4df1edb2d362a32f,6513dc714c1b2d3f8f443a7c,597074d2c543e577fcfd6011,68cfab5eb9b2783e81798e14,individual
594a701ea59a682d75e95986,5af46550a75edfe10769a1de,68cfac1c4df1edb2d362a327,6513e6954c1b2d3f8f454d6e,5970a6b4b6deb9031b7ab3fe,68cfab9b4df1edb2d362a324,individual
594a7455a59a682d75e95a7f,5af46550a75edfe10769a1de,68cfaeddff54fba43169f02d,6513e1dd4c1b2d3f8f44cc40,5970927aaf324179fc618c07,68cfac18b9b2783e81798e1a,individual
594a7a94c7b3892e6253c75b,5af46550a75edfe10769a1de,68cfac4eb9b2783e81798e1e,6513eafd4c1b2d3f8f45c7ee,5970c75bc8f315059540a2be,68cfac23b9b2783e81798e1b,individual
594a6e3ca59a682d75e9590a,5af46550a75edfe10769a1de,68d02f81ff54fba43169f77d,6513e60c4c1b2d3f8f453ef0,5970a2a99cffad0202dd176f,68cfac3c4df1edb2d362a328,individual
594a6ecda59a682d75e95931,5af46550a75edfe10769a1de,68cfadaeb9b2783e81798e59,6513df1d4c1b2d3f8f448364,59707e3bc543e577fcfd601b,68cfad18b9b2783e81798e39,individual
594a6be50347602d2acc158e,5af46550a75edfe10769a1de,68cfad81ff54fba43169f01b,6513ddd84c1b2d3f8f446106,59707b93c543e577fcfd6017,68cfad4b4df1edb2d362a33c,individual
594a71fda59a682d75e959d8,5af46550a75edfe10769a1de,68cfada6ff54fba43169f01d,6513e6d14c1b2d3f8f4553b2,5970a8887501e5035df33489,68cfad52ff54fba43169f016,individual
594a6c010347602d2acc1595,5af46550a75edfe10769a1de,68cfae55b9b2783e81798e75,6513dde74c1b2d3f8f4462cc,59707b93c543e577fcfd6017,68cfadbdff54fba43169f01f,individual
594a7090a59a682d75e959a9,5af46550a75edfe10769a1de,68cfaf1eff54fba43169f030,6513e6b84c1b2d3f8f4550f0,5970a6b4b6deb9031b7ab3fe,68cfaeb74df1edb2d362a370,individual
594a7034a59a682d75e9598a,5af46550a75edfe10769a1de,68cfb0af4df1edb2d362a382,6513e6984c1b2d3f8f454dbc,5970a6b4b6deb9031b7ab3fe,68cfb016b9b2783e81798eab,corporation
594a6fa2a59a682d75e95959,5af46550a75edfe10769a1de,68d38709301830811994fae7,6513e6754c1b2d3f8f4549fa,5970a6b4b6deb9031b7ab3fe,68cfb016b9b2783e81798eab,individual
594a6c4b0347602d2acc15a8,5af46550a75edfe10769a1de,68cfb118b9b2783e81798eb0,6513de074c1b2d3f8f446654,59707b93c543e577fcfd6017,68cfb0ecff54fba43169f040,individual
594a6be50347602d2acc158e,5af46550a75edfe10769a1de,68cfb176b9b2783e81798ebd,6513ddd54c1b2d3f8f4460ce,59707b93c543e577fcfd6017,68cfb101b9b2783e81798eae,individual
594a7455a59a682d75e95a7f,5af46550a75edfe10769a1de,68cfb2504df1edb2d362a394,6513e1dd4c1b2d3f8f44cc40,5970927aaf324179fc618c07,68cfb1b1ff54fba43169f04b,individual
594a751aa59a682d75e95aab,5af46550a75edfe10769a1de,68cfb5a4ff54fba43169f07c,6513e91f4c1b2d3f8f4594ba,5970ae366b3b2c03bee2ef60,68cfb2184df1edb2d362a393,individual
5985eca37f448a1403b05e8e,5af46550a75edfe10769a1de,68cfb4ef4df1edb2d362a3aa,6513ee304c1b2d3f8f462270,5971ea72fcf5d90f163f85de,68cfb3f14df1edb2d362a3a5,individual
594a6c040347602d2acc1596,5af46550a75edfe10769a1de,68cfb5b84df1edb2d362a3b7,6513e49e4c1b2d3f8f4516ca,59709ef61a4337014c7b392e,68cfb4ddb9b2783e81798ee5,individual
594a6fd0a59a682d75e9596a,5af46550a75edfe10769a1de,68cfb6264df1edb2d362a3bb,6513e67e4c1b2d3f8f454ae8,5970a6b4b6deb9031b7ab3fe,68cfb57eb9b2783e81798eed,individual
594a6c620347602d2acc15b2,5af46550a75edfe10769a1de,68cfb64bff54fba43169f083,6513e4d14c1b2d3f8f451c62,59709fbd72eb310169d0c228,68cfb5d4b9b2783e81798ef6,individual
594a720ca59a682d75e959de,5af46550a75edfe10769a1de,68cfb6d64df1edb2d362a3cd,6513e6d94c1b2d3f8f455494,5970a8887501e5035df33489,68cfb5e9b9b2783e81798ef7,individual
5985ec9c7f448a1403b05e8d,5af46550a75edfe10769a1de,68cfb8424df1edb2d362a3fb,6513edc74c1b2d3f8f4616f0,5971e939c0979a0e99befaf7,68cfb7eeb9b2783e81798f1d,individual
594a65d3353f242c0559fa17,5af46550a75edfe10769a1de,68cfba354df1edb2d362a418,6513dc4c4c1b2d3f8f443788,597074d2c543e577fcfd6011,68cfb8f14df1edb2d362a40b,individual
594a79ffc7b3892e6253c735,5af46550a75edfe10769a1de,68cfb98cb9b2783e81798f27,6513ea784c1b2d3f8f45b93c,5970c5ddc8f315059540a2bc,68cfb8ffb9b2783e81798f24,individual
594a65bf353f242c0559fa16,5af46550a75edfe10769a1de,68cfb988ff54fba43169f0d7,6513dc4a4c1b2d3f8f443750,597074d2c543e577fcfd6011,68cfb91cff54fba43169f0ca,individual
594a6be50347602d2acc158e,5af46550a75edfe10769a1de,68cfb9bdb9b2783e81798f29,6513ddd54c1b2d3f8f4460ba,59707b93c543e577fcfd6017,68cfb984ff54fba43169f0d6,individual
594a6c630347602d2acc15b3,5af46550a75edfe10769a1de,68cfba06ff54fba43169f0e0,6513de184c1b2d3f8f44684c,59707b93c543e577fcfd6017,68cfb9bb4df1edb2d362a415,individual
5985ecc97f448a1403b05e91,5af46550a75edfe10769a1de,68cfba5cb9b2783e81798f3e,6513eff94c1b2d3f8f465770,5971ffbacfbaa414d6d4817c,68cfba10b9b2783e81798f36,individual
594a6d2ca59a682d75e958ca,5af46550a75edfe10769a1de,68cfbb19b9b2783e81798f4e,6513de344c1b2d3f8f446ada,59707cbac543e577fcfd6018,68cfbaa14df1edb2d362a429,individual
5985ec757f448a1403b05e88,5af46550a75edfe10769a1de,68cfbc57ff54fba43169f10e,6513eb914c1b2d3f8f45d806,5971dc911192730b80ad9283,68cfbad8b9b2783e81798f44,individual
594a768aa59a682d75e95b1d,5af46550a75edfe10769a1de,68cfbc2a4df1edb2d362a437,6513e9ad4c1b2d3f8f45a39e,5970b5d748c611046777f8d3,68cfbb2c4df1edb2d362a42e,individual
594a6be50347602d2acc158e,5af46550a75edfe10769a1de,68cfbd164df1edb2d362a457,6513ddd64c1b2d3f8f4460ec,59707b93c543e577fcfd6017,68cfbcad4df1edb2d362a44c,individual
594a7053a59a682d75e95991,5af46550a75edfe10769a1de,68cfbd794df1edb2d362a458,6513e69f4c1b2d3f8f454e68,5970a6b4b6deb9031b7ab3fe,68cfbd24b9b2783e81798f68,individual
594a6e44a59a682d75e9590c,5af46550a75edfe10769a1de,68cfbfb64df1edb2d362a489,6513e6124c1b2d3f8f453f90,5970a2a99cffad0202dd176f,68cfbf804df1edb2d362a488,individual
594a773dfe41fe2daf974f0f,5af46550a75edfe10769a1de,68cfc0204df1edb2d362a48f,6513e3104c1b2d3f8f44eb76,597099559af7347d6bdd1bf6,68cfbf9bb9b2783e81798f7c,individual
594a7202a59a682d75e959da,5af46550a75edfe10769a1de,68cfc0aa4df1edb2d362a492,6513eefd4c1b2d3f8f4638c4,5971ed0ee025530f95b3d4c7,68cfc0174df1edb2d362a48e,individual
5985eb6d7f448a1403b05e6f,5af46550a75edfe10769a1de,68d56d5534c8fa07b9a56dfd,6513dcc04c1b2d3f8f444232,5970756bc543e577fcfd6012,68cfc0174df1edb2d362a48e,individual
594a751aa59a682d75e95aab,5af46550a75edfe10769a1de,68cfc11ab9b2783e81798fa8,6513e9214c1b2d3f8f4594de,5970ae366b3b2c03bee2ef60,68cfc09aff54fba43169f138,individual
594a7572a59a682d75e95ac2,5af46550a75edfe10769a1de,68cfc2fcff54fba43169f161,6513f0354c1b2d3f8f465fec,5972017adaf0371575250be9,68cfc1284df1edb2d362a497,individual
594a7090a59a682d75e959a9,5af46550a75edfe10769a1de,68cfc1f9ff54fba43169f150,6513e6b84c1b2d3f8f4550f8,5970a6b4b6deb9031b7ab3fe,68cfc18fb9b2783e81798fb5,individual
594a7034a59a682d75e9598a,5af46550a75edfe10769a1de,68cfc2474df1edb2d362a4a5,6513e6994c1b2d3f8f454dd0,5970a6b4b6deb9031b7ab3fe,68cfc1e2ff54fba43169f14d,individual
5985eb9a7f448a1403b05e72,5af46550a75edfe10769a1de,68cfc240b9b2783e81798fbd,6513dd9f4c1b2d3f8f445ab4,59707a42c543e577fcfd6016,68cfc202ff54fba43169f151,individual
594a6c5c0347602d2acc15b0,5af46550a75edfe10769a1de,68cfc2fa4df1edb2d362a4bd,6513e4c64c1b2d3f8f451b2e,59709fbd72eb310169d0c228,68cfc212ff54fba43169f152,individual
594a69f40347602d2acc1516,5af46550a75edfe10769a1de,68cfdb6e4df1edb2d362a67f,6513e3734c1b2d3f8f44f63e,59709a420f45807e0fc9858d,68cfc3704df1edb2d362a4c6,individual
594a7087a59a682d75e959a6,5af46550a75edfe10769a1de,68cfc4aeff54fba43169f170,6513eec34c1b2d3f8f46326a,5971eb87c3f2170f283c381f,68cfc3bbff54fba43169f16a,individual
594a6c040347602d2acc1596,5af46550a75edfe10769a1de,68cfc5d5b9b2783e81798fdd,6513e49f4c1b2d3f8f4516d0,59709ef61a4337014c7b392e,68cfc528ff54fba43169f173,individual
594a6e44a59a682d75e9590c,5af46550a75edfe10769a1de,68cfc622ff54fba43169f189,6513e6114c1b2d3f8f453f72,5970a2a99cffad0202dd176f,68cfc55fff54fba43169f175,individual
5985ed627f448a1403b05e9e,5af46550a75edfe10769a1de,68d25e529a78453d90f35ba8,6513e7684c1b2d3f8f456474,5970ab11b32b480380e94be4,68cfc6b64df1edb2d362a50a,individual
594a6c3b0347602d2acc15a3,5af46550a75edfe10769a1de,68cfc809b9b2783e81799012,6513ddfd4c1b2d3f8f446544,59707b93c543e577fcfd6017,68cfc70aff54fba43169f198,individual
594a6c840347602d2acc15bc,5af46550a75edfe10769a1de,68d4f0c434c8fa07b9a566e7,6513de274c1b2d3f8f446966,59707b93c543e577fcfd6017,68cfc7a4ff54fba43169f1ac,individual
594a7090a59a682d75e959a9,5af46550a75edfe10769a1de,68cfc879b9b2783e81799019,6513e6b84c1b2d3f8f4550f4,5970a6b4b6deb9031b7ab3fe,68cfc815ff54fba43169f1af,individual
594a7034a59a682d75e9598a,5af46550a75edfe10769a1de,68cfca1aff54fba43169f1dc,6513e6984c1b2d3f8f454dbe,5970a6b4b6deb9031b7ab3fe,68cfc9794df1edb2d362a52f,individual
594a720ca59a682d75e959de,5af46550a75edfe10769a1de,68cfcae14df1edb2d362a53f,6513e6d94c1b2d3f8f45547c,5970a8887501e5035df33489,68cfca0fb9b2783e8179902f,individual
594a7760fe41fe2daf974f18,5af46550a75edfe10769a1de,68cfcbacff54fba43169f1f6,6513e3234c1b2d3f8f44edae,597099559af7347d6bdd1bf6,68cfcac04df1edb2d362a53c,individual
5985ebf57f448a1403b05e7c,5af46550a75edfe10769a1de,68cfcc264df1edb2d362a559,6513e36e4c1b2d3f8f44f5b2,59709a420f45807e0fc9858d,68cfcad44df1edb2d362a53d,individual
594a7ab8c7b3892e6253c767,5af46550a75edfe10769a1de,68cfcbc94df1edb2d362a54b,6513eadf4c1b2d3f8f45c49a,5970c6ccc8f315059540a2bd,68cfcb034df1edb2d362a540,individual
5985ed627f448a1403b05e9e,5af46550a75edfe10769a1de,68cfcb79b9b2783e8179904d,6513e7684c1b2d3f8f456474,5970ab11b32b480380e94be4,68cfcb12b9b2783e81799041,individual
594a6c010347602d2acc1595,5af46550a75edfe10769a1de,68cfcc1dff54fba43169f200,6513dde64c1b2d3f8f4462ba,59707b93c543e577fcfd6017,68cfcb8bff54fba43169f1f4,individual
594a71fda59a682d75e959d8,5af46550a75edfe10769a1de,68cfcd00b9b2783e81799073,6513e6d24c1b2d3f8f4553c0,5970a8887501e5035df33489,68cfcb994df1edb2d362a547,individual
594a754da59a682d75e95abb,5af46550a75edfe10769a1de,68cfcd5fff54fba43169f218,6513e9364c1b2d3f8f45970c,5970ae366b3b2c03bee2ef60,68cfcd1f4df1edb2d362a572,individual
594a7455a59a682d75e95a7f,5af46550a75edfe10769a1de,68cfcdedff54fba43169f220,6513e1db4c1b2d3f8f44cc02,5970927aaf324179fc618c07,68cfcd6fff54fba43169f219,individual
594a73aba59a682d75e95a56,5af46550a75edfe10769a1de,68cfce2ab9b2783e81799087,6513e1b14c1b2d3f8f44c720,5970914898547679ab40048b,68cfcdcbff54fba43169f21f,individual
594a7034a59a682d75e9598a,5af46550a75edfe10769a1de,68cfd1d9b9b2783e817990c5,6513e6974c1b2d3f8f454dba,5970a6b4b6deb9031b7ab3fe,68cfce5cff54fba43169f227,individual
594a7013a59a682d75e95982,5af46550a75edfe10769a1de,68cfcf734df1edb2d362a59a,6513e68d4c1b2d3f8f454ca0,5970a6b4b6deb9031b7ab3fe,68cfcedeff54fba43169f231,individual
594a6e91a59a682d75e95925,5af46550a75edfe10769a1de,68cfcf61b9b2783e81799093,6513e62f4c1b2d3f8f4542ba,5970a2a99cffad0202dd176f,68cfcf12ff54fba43169f233,individual
594a72dca59a682d75e95a1c,5af46550a75edfe10769a1de,68cfd262ff54fba43169f284,6513ef294c1b2d3f8f463dc8,5971f1a99491450fa99b2a3c,68cfcf97b9b2783e81799096,individual
594a721ba59a682d75e959e3,5af46550a75edfe10769a1de,68cfd10a4df1edb2d362a5ac,6513e6de4c1b2d3f8f45550e,5970a8887501e5035df33489,68cfd0964df1edb2d362a5a6,individual
594a768aa59a682d75e95b1d,5af46550a75edfe10769a1de,68cfd15db9b2783e817990a3,6513e9b04c1b2d3f8f45a3e4,5970b5d748c611046777f8d3,68cfd105ff54fba43169f268,individual
594a6be50347602d2acc158e,5af46550a75edfe10769a1de,68cfd27c4df1edb2d362a5cb,6513dddc4c1b2d3f8f44618e,59707b93c543e577fcfd6017,68cfd181b9b2783e817990a8,individual
594a7225a59a682d75e959e6,5af46550a75edfe10769a1de,68cfd1e34df1edb2d362a5b6,6513e6e24c1b2d3f8f455592,5970a8887501e5035df33489,68cfd19cb9b2783e817990b7,individual
594a7aaac7b3892e6253c762,5af46550a75edfe10769a1de,68cfd2a2b9b2783e817990cc,6513eb0a4c1b2d3f8f45c940,5970c75bc8f315059540a2be,68cfd2374df1edb2d362a5c0,individual
594a6c840347602d2acc15bc,5af46550a75edfe10769a1de,68cfd3fe4df1edb2d362a5e8,6513de274c1b2d3f8f446976,59707b93c543e577fcfd6017,68cfd3d2b9b2783e817990dc,individual
594a73aba59a682d75e95a56,5af46550a75edfe10769a1de,68cfd48ab9b2783e817990ea,6513e1ad4c1b2d3f8f44c6bc,5970914898547679ab40048b,68cfd40eb9b2783e817990e2,individual
594a6f16a59a682d75e95943,5af46550a75edfe10769a1de,68cfd52dff54fba43169f2a7,6513df6d4c1b2d3f8f448b96,59708762c543e577fcfd601d,68cfd4a34df1edb2d362a5ef,individual
594a720ca59a682d75e959de,5af46550a75edfe10769a1de,68cfd653b9b2783e817990fe,6513e6d94c1b2d3f8f45547c,5970a8887501e5035df33489,68cfd512ff54fba43169f2a5,individual
594a6c840347602d2acc15bc,5af46550a75edfe10769a1de,68cfd62ab9b2783e817990fc,6513de274c1b2d3f8f446976,59707b93c543e577fcfd6017,68cfd5d24df1edb2d362a5fa,individual
594a79bbc7b3892e6253c72a,5af46550a75edfe10769a1de,68cfd6d7ff54fba43169f2c2,6513ea634c1b2d3f8f45b6e6,5970c50cc8f315059540a2bb,68cfd65fb9b2783e81799100,individual
594a6a520347602d2acc1523,5af46550a75edfe10769a1de,68cfd82a4df1edb2d362a63c,6513ebe24c1b2d3f8f45e13c,5971df57a535fa0cfb521933,68cfd712b9b2783e81799121,individual
594a6be50347602d2acc158e,5af46550a75edfe10769a1de,68cfd968ff54fba43169f2ee,6513ddd84c1b2d3f8f44610e,59707b93c543e577fcfd6017,68cfd71c4df1edb2d362a626,individual
594a6c010347602d2acc1595,5af46550a75edfe10769a1de,68cfd891b9b2783e8179912a,6513dde74c1b2d3f8f4462ca,59707b93c543e577fcfd6017,68cfd826ff54fba43169f2d3,individual
594a6c5c0347602d2acc15b0,5af46550a75edfe10769a1de,68cfda4eff54fba43169f301,6513e4c64c1b2d3f8f451b32,59709fbd72eb310169d0c228,68cfd860ff54fba43169f2d5,individual
594a703ca59a682d75e9598b,5af46550a75edfe10769a1de,68d44322ef200571731ce6fd,6513e69a4c1b2d3f8f454e00,5970a6b4b6deb9031b7ab3fe,68cfd9384df1edb2d362a650,individual
594a754da59a682d75e95abb,5af46550a75edfe10769a1de,68cfdac7ff54fba43169f314,6513e9364c1b2d3f8f45970c,5970ae366b3b2c03bee2ef60,68cfd99a4df1edb2d362a65b,individual
594a72d7a59a682d75e95a1a,5af46550a75edfe10769a1de,68d12d8e580c34fbc59d6337,6513e7294c1b2d3f8f455d5a,5970aa5c6fdfa1036f82f343,68cfda10b9b2783e8179913a,individual
594a7248a59a682d75e959f1,5af46550a75edfe10769a1de,68cfdb4a4df1edb2d362a679,6513e6f54c1b2d3f8f4557a6,5970a8887501e5035df33489,68cfda8f4df1edb2d362a670,individual
594a773dfe41fe2daf974f0f,5af46550a75edfe10769a1de,68cfdedf4df1edb2d362a6c2,6513e3104c1b2d3f8f44eb84,597099559af7347d6bdd1bf6,68cfdab0b9b2783e81799140,individual
5985ec2f7f448a1403b05e82,5af46550a75edfe10769a1de,68cfddf1b9b2783e8179917a,6513e65b4c1b2d3f8f454772,5970a3ed206b380222376400,68cfdae64df1edb2d362a675,individual
594a74a6a59a682d75e95a8f,5af46550a75edfe10769a1de,68cfdbee4df1edb2d362a69a,6513e1f64c1b2d3f8f44cf2e,5970927aaf324179fc618c07,68cfdb52ff54fba43169f323,individual
594a708ba59a682d75e959a7,5af46550a75edfe10769a1de,68cfdbda4df1edb2d362a699,6513e6b64c1b2d3f8f4550aa,5970a6b4b6deb9031b7ab3fe,68cfdb63ff54fba43169f324,individual
594a6fcca59a682d75e95968,5af46550a75edfe10769a1de,68cfdb9c4df1edb2d362a693,6513df6c4c1b2d3f8f448b78,59708762c543e577fcfd601d,68cfdb70ff54fba43169f325,individual
594a7399a59a682d75e95a50,5af46550a75edfe10769a1de,68cfdbd84df1edb2d362a698,6513efa24c1b2d3f8f464b3e,5971fea19280ac14c2ce8ff9,68cfdb78ff54fba43169f326,individual
5985ec667f448a1403b05e87,5af46550a75edfe10769a1de,68cfdbd44df1edb2d362a695,6513ea3b4c1b2d3f8f45b2e2,5970c50cc8f315059540a2bb,68cfdb83ff54fba43169f328,individual
594a6db1a59a682d75e958f3,5af46550a75edfe10769a1de,68cfdbef4df1edb2d362a69b,6513e5a54c1b2d3f8f45337c,5970a1cbc0062501a35ad100,68cfdbb1ff54fba43169f32a,individual
594a7a5cc7b3892e6253c74e,5af46550a75edfe10769a1de,68cfe283b9b2783e817991c0,6513ea9c4c1b2d3f8f45bd28,5970c6ccc8f315059540a2bd,68cfdc73b9b2783e8179916b,individual
594a6c3b0347602d2acc15a3,5af46550a75edfe10769a1de,68cfddc8ff54fba43169f340,6513ddfd4c1b2d3f8f446550,59707b93c543e577fcfd6017,68cfdd15ff54fba43169f33d,individual
594a6d7ba59a682d75e958e4,5af46550a75edfe10769a1de,68cfe6acff54fba43169f3d2,6513ecfd4c1b2d3f8f4600b0,5971e3603afe0e0dab250e76,68cfdd44ff54fba43169f33e,individual
