_country,_id,_state,name
5af46550a75edfe10769a1de,594a7507a59a682d75e95aa3,597093458e35627a5dac6cf1,ELDİVAN
5af46550a75edfe10769a1de,594a768aa59a682d75e95b1e,5970981838e1c97d47a41943,SERİNHİSAR
5af46550a75edfe10769a1de,594a6bfe0347602d2acc1594,59709ef61a4337014c7b392e,SİVRİHİSAR
5af46550a75edfe10769a1de,594a7389a59a682d75e95a49,5970914898547679ab40048b,KARACABEY
5af46550a75edfe10769a1de,594a6ff3a59a682d75e95977,59708762c543e577fcfd601d,KEPSUT
5af46550a75edfe10769a1de,594a69540347602d2acc14f2,5970775cc543e577fcfd6013,ÇAY
5af46550a75edfe10769a1de,594a76efa59a682d75e95b2c,5970b9e348c611046777f8d6,AKŞEHİR
5af46550a75edfe10769a1de,594a72dca59a682d75e95a1c,5971f1a99491450fa99b2a3c,ERBAA
5af46550a75edfe10769a1de,594a72f4a59a682d75e95a22,5970902b2fe9f67934a03d01,TEFENNİ
5af46550a75edfe10769a1de,594a71e9a59a682d75e959ce,5970a8887501e5035df33489,BAYINDIR
5af46550a75edfe10769a1de,594a7592a59a682d75e95acb,5970af105a30c303f2e0712f,ÇELEBİ
5af46550a75edfe10769a1de,594a79ffc7b3892e6253c735,5970c5ddc8f315059540a2bc,BATTALGAZİ
5af46550a75edfe10769a1de,594a6d9aa59a682d75e958eb,59707cbac543e577fcfd6018,MANAVGAT
5af46550a75edfe10769a1de,594a660d353f242c0559fa1d,597074d2c543e577fcfd6011,POZANTI
5af46550a75edfe10769a1de,594a75a7a59a682d75e95ad4,597094358771377b09f58df9,KARGI
5af46550a75edfe10769a1de,594a6dfca59a682d75e958ff,5971e8b6c79f460e8854f390,BAYKAN
5af46550a75edfe10769a1de,594a75bea59a682d75e95adb,59720bc1c855cc1760bc8e7c,BOĞAZLIYAN
5af46550a75edfe10769a1de,594a68900347602d2acc14e7,5970756bc543e577fcfd6012,ÇELİKHAN
5af46550a75edfe10769a1de,594a6a3a0347602d2acc151b,59709aeb63c16d7e3264dbc9,ARICAK
5af46550a75edfe10769a1de,594a7448a59a682d75e95a7c,5970927aaf324179fc618c07,AYVACIK
5af46550a75edfe10769a1de,594a6eb7a59a682d75e9592c,59707e3bc543e577fcfd601b,BUHARKENT
5af46550a75edfe10769a1de,594a701ba59a682d75e95985,59708762c543e577fcfd601d,SINDIRGI
5af46550a75edfe10769a1de,594a6b0d0347602d2acc154e,597079dec543e577fcfd6015,SARIYAHŞİ
5af46550a75edfe10769a1de,594a71efa59a682d75e959d2,59708e760f92b778ed04d654,AHLAT
5af46550a75edfe10769a1de,594a7a8fc7b3892e6253c759,5970c75bc8f315059540a2be,DERİK
5af46550a75edfe10769a1de,594a73f8a59a682d75e95a68,5970ad2d26093803a844904b,ABANA
5af46550a75edfe10769a1de,594a6fd7a59a682d75e9596d,5970a3ed206b380222376400,GÖNEN
5af46550a75edfe10769a1de,594a6646353f242c0559fa23,597074d2c543e577fcfd6011,YÜREĞİR
5af46550a75edfe10769a1de,594a6e00a59a682d75e95900,59707d10c543e577fcfd6019,DAMAL
5af46550a75edfe10769a1de,594a74f8a59a682d75e95a9d,597093458e35627a5dac6cf1,BAYRAMÖREN
5af46550a75edfe10769a1de,594a7021a59a682d75e95987,59708762c543e577fcfd601d,SUSURLUK
5af46550a75edfe10769a1de,594a6ba20347602d2acc1574,59709ef61a4337014c7b392e,ALPU
5af46550a75edfe10769a1de,594a6e0ba59a682d75e95904,59707d10c543e577fcfd6019,HANAK
5af46550a75edfe10769a1de,594a6a930347602d2acc1533,5971df57a535fa0cfb521933,GÖLKÖY
5af46550a75edfe10769a1de,594a7166a59a682d75e959bd,59708c8bc543e577fcfd6021,PAZARYERİ
5af46550a75edfe10769a1de,594a6e7ba59a682d75e9591c,59707d74c543e577fcfd601a,YUSUFELİ
5af46550a75edfe10769a1de,594a739ea59a682d75e95a51,5971fea19280ac14c2ce8ff9,SÜRMENE
5af46550a75edfe10769a1de,594a7272a59a682d75e95a03,5970a8887501e5035df33489,TORBALI
5af46550a75edfe10769a1de,594a724ca59a682d75e959f3,5970a8887501e5035df33489,MENDERES
5af46550a75edfe10769a1de,594a7604a59a682d75e95af1,59720bc1c855cc1760bc8e7c,YENİFAKILI
5af46550a75edfe10769a1de,594a7019a59a682d75e95984,5970a6b4b6deb9031b7ab3fe,EYÜPSULTAN
5af46550a75edfe10769a1de,594a774ffe41fe2daf974f13,597099559af7347d6bdd1bf6,KULP
5af46550a75edfe10769a1de,594a704da59a682d75e9598f,5970a6b4b6deb9031b7ab3fe,KÜÇÜKÇEKMECE
5af46550a75edfe10769a1de,594a78b06b91a22dd9fa782b,5970b9e348c611046777f8d6,TAŞKENT
5af46550a75edfe10769a1de,594a789a6b91a22dd9fa7826,5971dc911192730b80ad9283,BULANIK
5af46550a75edfe10769a1de,594a6b520347602d2acc1562,59709c7865d27c7f6c73f6a6,PALANDÖKEN
5af46550a75edfe10769a1de,594a6a5d0347602d2acc1527,5971df57a535fa0cfb521933,AYBASTI
5af46550a75edfe10769a1de,594a6d72a59a682d75e958e2,5971e3603afe0e0dab250e76,HAVZA
5af46550a75edfe10769a1de,5985ebcf7f448a1403b05e77,59708f280f92b778ed04d655,MERKEZ
5af46550a75edfe10769a1de,594a71b1a59a682d75e959c5,59708dc60f92b778ed04d653,SOLHAN
5af46550a75edfe10769a1de,594a72fca59a682d75e95a25,5970902b2fe9f67934a03d01,YEŞİLOVA
5af46550a75edfe10769a1de,594a6bb30347602d2acc1579,5971e0c844baa80d4110fcd6,DEREPAZARI
5af46550a75edfe10769a1de,594a6fd2a59a682d75e9596b,59708762c543e577fcfd601d,GÖMEÇ
5af46550a75edfe10769a1de,594a6fc6a59a682d75e95966,59708762c543e577fcfd601d,EDREMİT
